Desc_1,Desc_2,Desc_3,Desc_4,MSE,r2,MAE,C1,C2,C3,C4
Comp.1,T of comp.1,T of solv.1,hydrophilic_section,70422.6529262065,0.305051217077826,255.363601765016,-632.650711713996,10.3452903719607,-6.33181515435561,-12591.7027899336
Comp.1,T of comp.1,T of solv.1,hydrophilic,71231.6520371291,0.297067806567717,243.298518940976,1443.17898174261,7.43517428205131,-9.24193124426453,-1.85199042011894
T of comp.1,T of solv.1,Conc of comp.1,-,72302.3486356058,0.286501898197723,234.586004995874,12.0030216365043,-4.67408389068014,1532428.32861111,0
T of comp.1,T of solv.1,hydrophbic_section,Conc of comp.1,72816.7069049531,0.281426079005801,235.307996177228,11.9453546648677,-4.73175086144809,-67.5347476465064,1533471.37783817
T of comp.1,hydrophilic,-,-,73349.6081317795,0.276167273158358,251.561322769226,9.90706517435534,-0.0261882756493685,0,0
Comp.1,T of comp.1,-,-,73361.1831908412,0.27605304750975,251.606151295833,-20.2651888472222,9.89415017236842,0,0
T of comp.1,hydrophilic_section,-,-,74036.0517836709,0.269393271319398,253.643543597383,9.67304022616405,361.322072024151,0,0
T of comp.1,T of solv.1,hydrophilic_section,hydrophbic_section,74476.9751589308,0.26504212647798,246.866649270847,7.33253986105939,-9.34456566525638,3068.70614093952,-12438.9986312083
T of comp.1,hydrophbic_section,-,-,74571.6782479834,0.264107572130177,255.410653672015,9.48731585580213,1246.58809260621,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of solv.1,-,-,-,75469.375164126,0.255248868951811,263.752800296429,-10.5367275691729,0,0,0
T of comp.1,T of solv.1,hydrophilic,hydrophilic_section,76903.2924913777,0.241098605365054,265.888982631423,10.6954353743593,-5.98167015195713,-0.936663308816151,-14601.6825506105
T of comp.1,hydrophilic,Conc of comp.1,-,77014.4393827259,0.240001779362929,237.715986975666,14.1837667727611,-0.0150298183204556,1797904.48827344,0
Comp.1,T of comp.1,Conc of comp.1,-,77163.8521980691,0.238527335418244,238.115709589677,-11.2715610582898,14.1542896561276,1798725.55944445,0
Comp.1,T of comp.1,hydrophilic_section,Conc of comp.1,77395.2595248532,0.236243748625847,253.892116289996,-445.40865135594,14.7078477847364,-8746.12349960242,1435905.05527672
